#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2012,12,3,20,50,332,1.7,2.4,1.14,12.9,6.46,257,1020.9,16.2,17.7,999,99,99
2012,12,3,21,50,274,2.6,3.5,1.14,12.12,6.89,281,1020.3,16.2,17.7,999,99,99
2012,12,3,22,50,276,2.9,3.7,1.25,10,7.27,268,1020,16.2,17.7,999,99,99
2012,12,3,23,50,270,3.6,4.3,1.24,10.81,7.27,258,1020.2,16.3,17.7,999,99,99
2012,12,4,0,50,283,4.2,5,1.08,12.12,6.73,259,1020.2,16.5,17.6,999,99,99
2012,12,4,1,50,324,3.5,4.2,1.24,10,6.69,259,1020.6,16.4,17.6,999,99,99
2012,12,4,2,50,291,2.5,4,1.09,10,6.29,274,1021,16.3,17.5,999,99,99
2012,12,4,3,50,275,5.2,6,0.98,10,5.89,258,1021.3,16,17.5,999,99,99
2012,12,4,4,50,275,4.3,4.9,1.04,10,5.5,266,1021.6,15.8,17.5,999,99,99
2012,12,4,5,50,267,3.9,5,1.02,9.09,5.52,262,1021.8,15.3,17.5,999,99,99
2012,12,4,6,50,263,4.4,5.5,0.96,9.09,5.32,254,1021.8,15.3,17.4,999,99,99
2012,12,4,7,50,259,3.5,4.4,0.97,9.09,5.35,263,1021.7,15.3,17.5,999,99,99
2012,12,4,8,50,263,1.4,2.3,0.92,10,5.61,274,1021.6,15.3,17.4,999,99,99
2012,12,4,9,50,24,0.8,1.2,0.87,10.81,5.97,253,1021.8,15.4,17.4,999,99,99
2012,12,4,10,50,323,2.8,3.5,0.95,10.81,6.56,246,1022.2,15.7,17.4,999,99,99
2012,12,4,11,50,353,2.1,2.6,0.92,10,7.02,258,1022,15.3,17.4,999,99,99
2012,12,4,12,50,54,1.8,2.5,0.84,10,6.69,264,1022.3,15.4,17.4,999,99,99
2012,12,4,13,50,85,1.2,2,0.8,11.43,6.72,261,1022.6,15.5,17.4,999,99,99
2012,12,4,14,50,209,0.1,0.7,0.84,10.81,6.85,267,1023.2,15.4,17.4,999,99,99
2012,12,4,15,50,290,0.6,1.3,0.85,11.43,6.95,261,1023.6,15.9,17.4,999,99,99
2012,12,4,16,50,328,1.9,2.4,0.89,8.33,6.89,260,1024.1,15.7,17.4,999,99,99
2012,12,4,17,50,309,2.5,3.9,0.8,9.09,6.33,258,1024.5,15.4,17.5,999,99,99
2012,12,4,18,50,352,2,3.9,0.84,10.81,6.92,283,1023.9,15.5,17.5,999,99,99
2012,12,4,19,50,323,3.5,4.7,0.83,9.09,6.84,271,1023,15.4,17.5,999,99,99
2012,12,4,20,50,314,3.3,4.2,0.81,11.43,7.04,283,1022.2,15.6,17.5,999,99,99
2012,12,4,21,50,309,3.5,4.2,0.81,10,7.21,261,1021.4,15.6,17.5,999,99,99
2012,12,4,22,50,319,4.8,5.8,0.7,10.81,6.41,277,1021.3,15.9,17.5,999,99,99
2012,12,4,23,50,290,6.4,7.4,0.79,8.33,5.79,270,1021.1,16.2,17.5,999,99,99
2012,12,5,0,50,290,6,7,0.77,8.33,5.04,274,1021,16,17.4,999,99,99
2012,12,5,1,50,288,4.4,5.3,0.76,8.33,4.7,259,1021.1,16.3,17.4,999,99,99
2012,12,5,2,50,281,4.9,5.6,0.8,9.09,4.77,218,1021.5,16.4,17.4,999,99,99
2012,12,5,3,50,291,5.2,5.9,0.85,10,4.6,258,1021.6,16,17.4,999,99,99
2012,12,5,4,50,315,7.6,8.9,0.95,9.09,4.36,266,1021.2,15.8,17.4,999,99,99
2012,12,5,5,50,312,6.6,7.8,1.02,4.17,4.28,310,1021.4,16.1,17.4,999,99,99
2012,12,5,6,50,314,6.9,7.8,1.03,4.55,4.49,298,1021,16,17.3,999,99,99
2012,12,5,7,50,314,6.7,7.8,1.04,10,4.53,266,1020.8,15.9,17.3,999,99,99
2012,12,5,8,50,323,6.1,7.2,0.96,4.76,4.54,269,1020.6,15.6,17.2,999,99,99
2012,12,5,9,50,313,4.5,5.4,0.86,8.33,4.82,267,1020.3,15.5,17.2,999,99,99
2012,12,5,10,50,318,4.4,4.9,0.85,7.69,4.91,262,1019.9,15.6,17.1,999,99,99
2012,12,5,11,50,333,4.6,5.5,0.8,8.33,5.16,265,1019.4,15.5,17.1,999,99,99
2012,12,5,12,50,341,3.6,4.3,0.79,8.33,5.16,265,1019.2,15.4,17,999,99,99
2012,12,5,13,50,350,2.4,2.9,99,99,99,999,1019.5,15.2,16.9,999,99,99
2012,12,5,14,50,12,2,2.5,0.75,7.69,5.29,256,1019.6,15.3,16.9,999,99,99
2012,12,5,15,50,34,3.1,3.7,0.75,7.14,5.33,261,1019.8,15.9,17,999,99,99
2012,12,5,16,50,344,3.3,4.2,0.82,6.67,5.22,264,1020.1,16.7,17,999,99,99
2012,12,5,17,50,15,2.9,3.7,0.92,6.67,5.15,253,1020,16.1,17,999,99,99
2012,12,5,18,50,93,3.2,4.4,1.08,7.14,5.11,258,1019.5,16,17.1,999,99,99
2012,12,5,19,50,138,2.1,2.5,1.11,5.26,5.23,267,1018.8,15.4,17.2,999,99,99
2012,12,5,20,50,123,1.9,2.6,0.97,5.88,5.04,260,1017.9,15.6,17.3,999,99,99
2012,12,5,21,50,148,2.2,2.5,0.91,5.26,4.98,280,1017.2,15.8,17.3,999,99,99
2012,12,5,22,50,167,1.9,2.4,0.86,5.56,5.02,268,1016.6,16,17.3,999,99,99
2012,12,5,23,50,168,2.2,2.6,0.98,5.56,5.26,266,1016.3,16.2,17.3,999,99,99
2012,12,6,0,50,253,1.8,2.2,1.18,5.56,5.28,264,1016,16.6,17.2,999,99,99
2012,12,6,1,50,325,2.8,3.9,1.3,6.25,5.28,264,1016.1,16.6,17.2,999,99,99
2012,12,6,2,50,219,2.3,3,1.25,6.25,5.11,267,1016.5,16.7,17.2,999,99,99
2012,12,6,3,50,295,4.7,6,1.31,5.88,5.04,268,1016.7,16.7,17.1,999,99,99
2012,12,6,4,50,284,5.2,6.2,1.41,5.56,4.95,273,1016.8,16.5,17.1,999,99,99
2012,12,6,5,50,286,4.6,5.6,1.46,5.88,5,274,1016.7,16.6,17.1,999,99,99
2012,12,6,6,50,271,6.7,8.1,1.32,5.56,4.9,282,1016.5,16,17.1,999,99,99
2012,12,6,7,50,285,5.2,6,1.45,5.88,4.84,261,1016.2,15.6,17.1,999,99,99
2012,12,6,8,50,282,6.5,7.4,1.38,5.88,4.96,268,1015.9,15.8,17.1,999,99,99
2012,12,6,9,50,305,4.2,5.1,1.17,5.56,4.83,270,1015.5,16.2,17.1,999,99,99
2012,12,6,10,50,347,4.3,5.1,1.13,5.56,4.77,268,1015.1,16,17.1,999,99,99
2012,12,6,11,50,39,2.3,3.1,1.08,5.56,4.92,268,1014.7,16.3,17.1,999,99,99
2012,12,6,12,50,67,3.8,4.4,0.98,5.56,5.1,268,1014,16,17.1,999,99,99
2012,12,6,13,50,65,3.4,4.2,0.92,5.56,5.06,264,1014.1,16.1,17.1,999,99,99
2012,12,6,14,50,81,3.1,3.7,1.05,5.56,4.97,262,1014.4,16.1,17.2,999,99,99
2012,12,6,15,50,82,2.9,3.5,0.94,5.56,4.8,257,1014.7,16,17.1,999,99,99
2012,12,6,16,50,73,4.2,4.9,0.96,5.26,5.17,260,1015.1,16,17.2,999,99,99
2012,12,6,17,50,89,2.9,3.6,0.97,5,5.16,265,1015.4,16,17.2,999,99,99
2012,12,6,18,50,66,3.2,3.9,0.96,5,5.29,267,1015.3,16,17.2,999,99,99
2012,12,6,19,50,70,2.3,3.3,1.03,4.76,5.15,273,1014.3,15.8,17.1,999,99,99
2012,12,6,20,50,293,1.2,2.2,1.03,5,5.28,271,1013.4,16,17.1,999,99,99
2012,12,6,21,50,297,1.3,2,0.98,5.56,5.5,261,1012.5,16,17.1,999,99,99
2012,12,6,22,50,274,1.6,2.2,1.05,6.67,5.59,263,1012.1,16.5,17.1,999,99,99
2012,12,6,23,50,259,2.1,2.9,1.12,8.33,5.88,264,1011.8,16.3,17,999,99,99
2012,12,7,0,50,269,1.6,2.3,1.13,7.69,5.9,266,1011.6,16.3,17,999,99,99
2012,12,7,1,50,312,1.7,2.3,1.1,7.69,6.02,267,1011.8,16.2,17,999,99,99
2012,12,7,2,50,335,1.2,1.5,1.26,7.14,5.92,272,1012.2,16.2,17,999,99,99
2012,12,7,3,50,320,5.2,6.3,1.55,8.33,6.2,269,1012.4,17.1,17,999,99,99
2012,12,7,4,50,272,2.2,3.2,1.55,8.33,5.96,274,1012.9,16.7,17.1,999,99,99
2012,12,7,5,50,299,3.2,4.3,1.52,7.69,5.72,266,1013.2,16.9,17.1,999,99,99
2012,12,7,6,50,335,3.3,3.9,1.63,9.09,5.88,283,1013,16.7,17.1,999,99,99
2012,12,7,7,50,288,1.4,2,1.65,8.33,6.17,290,1013,16.1,17.1,999,99,99
2012,12,7,8,50,277,2.4,3.1,1.52,9.09,6.12,281,1012.8,16,17.1,999,99,99
2012,12,7,9,50,244,0.5,1,1.46,7.14,6.13,281,1012.8,15.8,17.1,999,99,99
2012,12,7,10,50,202,1.2,1.5,1.31,9.09,6.16,273,1012.8,16,17.1,999,99,99
2012,12,7,11,50,198,1.3,1.8,1.2,10,6.09,275,1012.5,15.9,17.1,999,99,99
2012,12,7,12,50,139,1.8,2.4,1.26,12.12,6.55,275,1012.5,15.8,17,999,99,99
2012,12,7,13,50,169,1.2,2.4,1.14,8.33,6.3,268,1013.3,15.4,17,999,99,99
2012,12,7,14,50,106,1,1.9,1.19,10.81,6.52,271,1013.5,15.3,16.9,999,99,99
2012,12,7,15,50,122,1.1,3.1,1.22,10,6.89,273,1014.1,15,16.9,999,99,99
2012,12,7,16,50,33,0.9,2.2,1.28,11.43,6.79,261,1014.8,14.9,16.9,999,99,99
2012,12,7,17,50,121,0.4,1.2,1.28,10,6.83,267,1015.1,16,17,999,99,99
2012,12,7,18,50,122,1.5,2.5,1.22,12.12,6.38,243,1015,15.2,17,999,99,99
2012,12,7,19,50,179,2.5,3.4,1.1,12.9,6.22,255,1014.5,15,17,999,99,99
2012,12,7,20,50,199,1.7,2.1,1.18,9.09,6.46,267,1013.9,15.5,17.1,999,99,99
2012,12,7,21,50,266,1.2,2,1.21,11.43,6.28,263,1013.3,15.8,17.2,999,99,99
2012,12,7,22,50,247,1.6,2.3,1.23,10,6.44,279,1013,16,17.2,999,99,99
2012,12,7,23,50,284,2,2.6,1.2,12.12,6.53,262,1013,15.9,17.1,999,99,99
2012,12,8,0,50,286,2.5,3,1.14,10,6.49,269,1012.9,15.5,17,999,99,99
2012,12,8,1,50,284,2.6,3.1,1.02,12.12,6.28,277,1012.9,15.6,16.9,999,99,99
2012,12,8,2,50,287,2.8,3.4,0.99,11.43,6.53,281,1013.2,15.9,17,999,99,99
2012,12,8,3,50,298,2,2.4,0.93,12.12,6.6,236,1013.4,16.1,17.1,999,99,99
2012,12,8,4,50,270,1.7,2.3,0.86,8.33,6.34,282,1013.6,16.3,17.2,999,99,99
2012,12,8,5,50,253,2.2,2.7,0.92,12.12,6.65,286,1013.3,16.5,17.2,999,99,99
2012,12,8,6,50,270,2.3,3.2,0.92,11.43,6.38,288,1013.4,16.5,17,999,99,99
2012,12,8,7,50,313,3.9,4.7,0.9,12.12,6.21,244,1013,16.3,17,999,99,99
2012,12,8,8,50,32,1.7,2.6,0.97,11.43,6.23,274,1012.9,16,17,999,99,99
2012,12,8,9,50,221,1.2,2.3,0.93,10.81,6.27,261,1012.8,15.8,16.9,999,99,99
2012,12,8,10,50,253,2,2.5,0.9,11.43,6.21,264,1012.8,15.3,17,999,99,99
2012,12,8,11,50,194,2.2,2.9,0.89,11.43,6.44,255,1012.6,14.6,16.9,999,99,99
2012,12,8,12,50,113,3.4,4.6,0.81,10,5.91,259,1012.7,14,16.8,999,99,99
2012,12,8,13,50,116,3.3,4.4,0.85,11.43,6.2,274,1013,13.7,16.7,999,99,99
2012,12,8,14,50,98,2.8,3.9,0.89,11.43,6.55,263,1013.7,13.4,16.7,999,99,99
2012,12,8,15,50,119,3.8,4.8,0.85,11.43,6.45,260,1014.2,14,16.6,999,99,99
2012,12,8,16,50,121,4.4,6,0.92,7.69,6.5,272,1014.7,14.5,16.6,999,99,99
2012,12,8,17,50,119,4.3,6.5,0.97,10,6.44,254,1015.1,14.4,16.6,999,99,99
2012,12,8,18,50,160,3,4.6,1.02,7.69,6.35,277,1015.2,14.3,16.6,999,99,99
2012,12,8,19,50,163,2.9,4.1,1.09,7.69,6.4,271,1014.4,14.1,16.7,999,99,99
2012,12,8,20,50,73,1.1,2,1.16,6.67,6.33,277,1013.9,14.6,16.7,13.1,99,99
2012,12,8,21,50,187,2,3.1,1.11,12.12,6.18,237,1013.2,15,16.8,12.8,99,99
2012,12,8,22,50,296,0.9,1.6,1.07,7.14,6.17,273,1012.9,15.1,16.9,12.6,99,99
2012,12,8,23,50,277,2.9,3.6,1.08,6.67,6.06,272,1013,14.7,16.9,12.6,99,99
2012,12,9,0,50,276,2.7,3.6,0.96,7.14,6.09,272,1012.7,14.4,16.8,12.8,99,99
2012,12,9,1,50,262,2.1,2.8,0.99,8.33,6.25,270,1013.1,14.5,16.7,13,99,99
2012,12,9,2,50,284,2.6,3.2,0.99,6.67,6.39,277,1013.1,14.5,16.7,13.1,99,99
2012,12,9,3,50,287,1.3,1.8,0.92,7.69,6.31,263,1013.5,14.6,16.7,13.1,99,99
2012,12,9,4,50,214,1,1.5,0.88,7.14,6.27,267,1014,14.7,16.7,13,99,99
2012,12,9,5,50,165,1.9,2.5,0.77,7.14,6.04,271,1014,14.7,16.7,13.2,99,99
2012,12,9,6,50,137,1.5,2.4,0.83,5.88,5.85,262,1014.3,14.7,16.6,13.1,99,99
2012,12,9,7,50,144,1.5,2.1,0.84,12.12,5.85,236,1014.5,14.7,16.6,13.1,99,99
2012,12,9,8,50,110,3,4.1,0.81,10,5.61,271,1014.6,14.5,16.6,12.8,99,99
2012,12,9,9,50,124,3.6,5.4,0.86,6.25,5.64,264,1014.8,14.2,16.5,12.5,99,99
2012,12,9,10,50,109,2.8,5.4,0.8,6.25,5.67,265,1014.9,14.5,16.5,12.6,99,99
2012,12,9,11,50,126,3.3,4.3,0.88,6.25,5.62,265,1014.5,14.8,16.5,12.3,99,99
2012,12,9,12,50,108,3.2,4.5,0.84,10,5.92,273,1014.9,14.9,16.5,12,99,99
2012,12,9,13,50,74,2.7,4.7,0.83,7.14,6.44,260,1015.6,15,16.5,12,99,99
2012,12,9,14,50,120,2.6,3.6,0.84,10.81,6.4,272,1016,15.1,16.4,11.9,99,99
2012,12,9,15,50,87,3.5,4.6,0.78,7.69,6.49,268,1016.3,15.2,16.3,11.8,99,99
2012,12,9,16,50,98,2.5,4.1,0.79,9.09,6.67,263,1017.1,15.3,16.3,11.9,99,99
2012,12,9,17,50,124,3,4.2,0.7,9.09,6.57,274,1017.9,15.3,16.4,11.7,99,99
2012,12,9,18,50,118,1.8,2.4,0.79,7.69,6.73,272,1017.7,15.6,16.5,11.4,99,99
2012,12,9,19,50,161,1.2,1.8,0.81,11.43,6.4,265,1017,15.8,16.7,11.4,99,99
2012,12,9,20,50,182,0.7,1.2,0.78,10.81,6.6,265,1016.3,16.1,17,11.6,99,99
2012,12,9,21,50,305,1.4,2,0.78,7.14,6.53,264,1016.4,15.6,17.1,11.7,99,99
2012,12,9,22,50,286,2.1,2.6,0.74,8.33,6.44,272,1016.3,15.6,16.9,11.7,99,99
2012,12,9,23,50,272,2.3,3,0.75,7.14,6.35,276,1016.5,15.6,16.8,12.1,99,99
2012,12,10,0,50,299,2.4,3.1,0.79,10,6.37,296,1016.9,15.4,16.7,12.8,99,99
2012,12,10,1,50,321,1.8,2.2,0.75,11.43,6.46,259,1017.7,15.3,16.7,13.3,99,99
2012,12,10,2,50,278,1.8,2.2,0.78,12.9,7,188,1017.8,15.2,16.7,13.2,99,99
2012,12,10,3,50,306,2,3,0.71,9.09,6.87,259,1018.5,15.2,16.6,13.5,99,99
2012,12,10,4,50,309,1,1.2,0.75,8.33,7.1,256,1018.8,15.2,16.6,13.6,99,99
2012,12,10,5,50,314,0.5,0.8,0.71,7.69,6.98,269,1019.3,15.1,16.5,13.7,99,99
2012,12,10,6,50,333,0.6,1.1,0.68,12.9,6.75,211,1019.7,15.1,16.5,13.9,99,99
2012,12,10,7,50,309,1.1,1.4,0.72,10,6.71,256,1019.8,15.1,16.5,13.9,99,99
2012,12,10,8,50,260,0.5,0.8,0.68,12.12,6.81,177,1019.8,15,16.5,14.1,99,99
2012,12,10,9,50,336,0.7,1.7,0.7,14.81,6.51,137,1020,15,16.4,14.2,99,99
2012,12,10,10,50,301,0.2,0.6,0.68,10,6.58,269,1019.8,14.9,16.4,14.2,99,99
2012,12,10,11,50,328,0.9,1.2,0.66,12.12,6.35,191,1019.3,14.9,16.4,14.5,99,99
2012,12,10,12,50,332,1.6,2,0.69,12.9,6.52,223,1019.1,15,16.3,14.7,99,99
2012,12,10,13,50,3,1.1,1.5,0.73,12.12,6.51,177,1019.1,15,16.3,15,99,99
2012,12,10,14,50,319,1.6,2.2,0.71,8.33,6.4,252,1019.5,15.1,16.3,15.1,99,99
2012,12,10,15,50,322,2.4,2.8,0.7,14.81,6.49,149,1019.8,15.2,16.4,15.2,99,99
2012,12,10,16,50,305,3.8,4.3,0.71,12.12,6.73,208,1020.2,15.3,16.4,14.7,99,99
2012,12,10,17,50,289,3.8,4.7,0.69,12.12,6.87,186,1020.8,15.4,16.5,14.9,99,99
2012,12,10,18,50,292,4.1,5,0.67,10,6.29,270,1020.4,15.7,16.5,15.2,99,99
2012,12,10,19,50,297,4,4.5,0.65,12.12,5.75,190,1019.9,15.9,16.6,14.1,99,99
2012,12,10,20,50,283,3.7,4.2,0.62,14.81,5.7,247,1019,16,16.7,13.7,99,99
2012,12,10,21,50,261,4.6,5.2,0.63,12.12,5.49,263,1018.2,16,16.7,14.3,99,99
2012,12,10,22,50,276,4.5,5.2,0.61,7.69,5.04,270,1018,16.1,16.7,14.3,99,99
2012,12,10,23,50,274,4.7,5.3,0.61,12.9,4.9,249,1017.7,16.3,16.7,14.4,99,99
2012,12,11,0,50,276,5.2,6.3,0.61,12.12,4.68,231,1017.3,16.4,16.7,14.6,99,99
2012,12,11,1,50,274,5.5,6.4,0.59,13.79,4.83,93,1017.1,16.3,16.7,14.9,99,99
2012,12,11,2,50,307,5.6,6.5,0.61,12.12,4.9,219,1017.5,16.4,16.7,14.7,99,99
2012,12,11,3,50,317,4.8,6,0.6,14.81,4.65,228,1017.8,16.2,16.7,15.6,99,99
2012,12,11,4,50,321,4,4.8,0.62,11.43,4.62,178,1017.6,16.2,16.6,15.1,99,99
2012,12,11,5,50,323,4.8,5.9,0.64,13.79,5.01,222,1017.8,16.1,16.6,14.4,99,99
2012,12,11,6,50,297,3.7,4.5,0.62,14.81,4.99,247,1017.7,16.4,16.6,12.3,99,99
2012,12,11,7,50,303,5.2,6.3,0.66,12.12,5.08,240,1017.2,16.3,16.6,12.8,99,99
2012,12,11,8,50,302,4.6,5.4,0.62,14.81,5.27,192,1016.8,16.2,16.7,12.6,99,99
2012,12,11,9,50,323,4,4.7,0.63,11.43,5.11,237,1016.8,15.9,16.7,14,99,99
2012,12,11,10,50,348,2.5,2.9,0.65,14.81,5.38,143,1016.5,15.5,16.8,13.9,99,99
2012,12,11,11,50,355,1.7,2.1,0.67,14.81,5.77,234,1016.3,15.3,16.8,12.3,99,99
2012,12,11,12,50,344,0.5,0.9,0.62,16,5.37,235,1016.1,15.4,16.7,12.6,99,99
2012,12,11,13,50,257,0.7,1,0.73,14.81,5.86,218,1016.3,15.6,16.6,14.1,99,99
2012,12,11,14,50,208,1.3,1.7,0.7,14.81,5.56,238,1016.4,15.5,16.7,14.6,99,99
2012,12,11,15,50,207,2.1,3,0.68,14.81,5.64,278,1016.7,15.1,16.7,14.7,99,99
2012,12,11,16,50,144,0.4,0.8,0.61,13.79,5.57,187,1017.2,15.2,16.8,14.3,99,99
2012,12,11,17,50,146,0.6,0.9,0.62,14.81,5.78,292,1017.3,15.7,16.9,13.8,99,99
2012,12,11,18,50,81,0.9,1.4,0.6,16,5.98,315,1017,15.6,17.2,13.4,99,99
2012,12,11,19,50,130,1.9,2.7,0.62,14.81,6.71,258,1016.1,15.8,17.4,13.9,99,99
2012,12,11,20,50,175,2.3,2.9,0.55,14.81,6.23,30,1015,15.8,17.4,14,99,99
2012,12,11,21,50,181,1.8,2.6,0.49,14.81,6.07,255,1014.4,15.9,17.3,13.9,99,99
2012,12,11,22,50,175,1.9,2.4,0.54,14.81,6.69,247,1014.2,16,17.3,14,99,99
2012,12,11,23,50,196,3.2,3.9,0.5,14.81,6.26,299,1013.9,15.8,17.2,14.1,99,99
2012,12,12,0,50,247,4.5,5.2,0.55,14.81,6.6,281,1013.9,15.6,17,14.6,99,99
2012,12,12,1,50,266,4.4,5.4,0.57,13.79,5.95,205,1014.4,15.5,16.9,14.5,99,99
2012,12,12,2,50,256,3.9,5.2,0.73,14.81,6.23,240,1014.5,15.1,16.9,13.5,99,99
2012,12,12,3,50,260,4.7,5.7,0.68,14.81,5.77,240,1014.9,14.9,16.9,12.8,99,99
2012,12,12,4,50,259,2.4,3.6,0.69,14.81,6.05,273,1014.8,15,16.8,12.3,99,99
2012,12,12,5,50,229,1.5,2,0.65,14.81,5.89,269,1014.8,15,16.8,12.1,99,99
2012,12,12,6,50,225,2.3,4.8,0.68,14.81,5.76,249,1014.6,14.9,16.8,11.5,99,99
2012,12,12,7,50,243,2.4,4.8,0.77,13.79,5.97,244,1014.9,14.7,16.8,11.5,99,99
2012,12,12,8,50,185,2.1,3,0.69,13.79,5.72,225,1014.1,14.6,16.8,11.1,99,99
2012,12,12,9,50,201,3.4,4.6,0.64,13.79,5.61,174,1013.9,14.6,16.8,10.2,99,99
2012,12,12,10,50,236,3.8,4.5,0.64,13.79,5.99,225,1013.9,14.6,16.8,10.4,99,99
2012,12,12,11,50,227,3,4,0.59,13.79,5.56,271,1013.4,14.5,16.8,10,99,99
2012,12,12,12,50,228,4.2,5.2,0.63,13.79,5.13,219,1013.3,14.6,16.8,10.5,99,99
2012,12,12,13,50,222,2.4,3.4,0.61,12.9,5.25,251,1013.3,14.5,16.8,10.2,99,99
2012,12,12,14,50,200,3.5,4.5,0.61,13.79,5.23,251,1013.3,15,16.8,9.1,99,99
2012,12,12,15,50,177,3.6,4.8,0.71,13.79,6.37,252,1013.3,14.8,16.8,9.5,99,99
2012,12,12,16,50,162,3.3,4,0.77,12.9,6.97,254,1013.7,15,16.7,9.9,99,99
2012,12,12,17,50,171,2.9,3.6,0.66,13.79,6.26,256,1014.1,15,16.7,9.6,99,99
2012,12,12,18,50,224,0.8,2.5,0.66,13.79,6.78,281,1013.9,14.9,16.8,9.3,99,99
2012,12,12,19,50,120,1.6,3.3,0.7,12.9,7.68,259,1013.1,14,16.8,11,99,99
2012,12,12,20,50,118,3.5,4.3,0.59,12.9,7.28,274,1012.2,14.5,16.8,10.3,99,99
2012,12,12,21,50,103,3.1,4.1,0.59,12.9,7.35,217,1011.6,14.2,16.8,10.8,99,99
2012,12,12,22,50,205,3.6,5.7,0.57,13.79,6.87,230,1011.3,14,16.8,11.9,99,99
2012,12,12,23,50,275,2.9,3.9,0.68,13.79,7.27,266,1011.2,13.7,16.8,11.3,99,99
2012,12,13,0,50,242,4.6,5.7,0.57,12.9,6.16,247,1011,13.3,16.8,12.5,99,99
2012,12,13,1,50,197,3.9,4.9,0.7,12.9,6.55,252,1010.9,12.9,16.7,12.6,99,99
2012,12,13,2,50,186,3.7,4.6,0.63,12.12,6.24,257,1010.7,13.2,16.7,12.2,99,99
2012,12,13,3,50,204,2.6,3.4,0.8,12.9,7.67,272,1010.6,13.6,16.7,12.7,99,99
2012,12,13,4,50,227,3.1,4,0.67,12.9,7.23,263,1010.6,14,16.7,11.6,99,99
2012,12,13,5,50,242,3.3,4.1,0.69,12.9,7.52,270,1010.6,14.3,16.7,11.2,99,99
2012,12,13,6,50,279,6.7,7.7,0.7,12.9,7.25,271,1010.7,13.4,16.7,12,99,99
2012,12,13,7,50,316,4.2,5.3,0.73,12.9,6.43,253,1010.4,13.4,16.7,11.8,99,99
2012,12,13,8,50,287,3.8,4.7,0.63,12.9,6.18,232,1009.9,13.7,16.7,10.9,99,99
2012,12,13,9,50,306,4.8,6,0.59,12.12,5.72,248,1009.7,13.7,16.7,10.5,99,99
2012,12,13,10,50,309,5,5.9,0.68,12.9,4.72,324,1009.4,13.7,16.7,9.2,99,99
2012,12,13,11,50,290,5.6,6.9,0.71,12.9,4.57,234,1008.9,13.9,16.7,8.2,99,99
2012,12,13,12,50,303,5,6.2,0.78,12.12,4.54,207,1008.6,13.5,16.7,8.2,99,99
2012,12,13,13,50,276,5.1,7.2,0.81,4.76,4.51,262,1009,13.2,16.6,6.9,99,99
2012,12,13,14,50,302,5.1,6.9,0.95,4.76,4.66,266,1008.8,13.5,16.6,6.8,99,99
2012,12,13,15,50,294,7,8.6,0.98,5,4.49,269,1008.7,13.5,16.6,7.4,99,99
2012,12,13,16,50,299,5.7,7.4,1.03,5.56,4.66,262,1009.2,13.6,16.6,6,99,99
2012,12,13,17,50,285,5.3,7.2,1.03,12.12,4.71,263,1009.5,13.5,16.7,5.4,99,99
2012,12,13,18,50,297,5,6.4,1.06,12.12,4.99,281,1009.4,13.5,16.7,5.8,99,99
2012,12,13,19,50,269,3.9,5.5,1.14,12.12,5.25,277,1009.1,13.5,16.7,5,99,99
2012,12,13,20,50,276,5.2,7.2,1.1,12.12,5.22,244,1008.4,13.6,16.7,6.2,99,99
2012,12,13,21,50,268,6.4,7.9,1.18,5.56,5.17,269,1007.5,13.6,16.7,6.5,99,99
2012,12,13,22,50,273,8.3 1,0,1.14,5.56,4.74,267,1007.4,13.6,16.7,5.7,99,99
2012,12,13,23,50,277,7.8,9.4,1.26,5.56,4.63,268,1007.1,13.6,16.7,6.5,99,99
2012,12,14,0,50,296,6.4,8.8,1.36,5.88,4.79,267,1007,13.6,16.7,7.1,99,99
2012,12,14,1,50,286,6.7,8.5,1.5,6.25,5.03,265,1007.2,13.6,16.7,7.1,99,99
2012,12,14,2,50,281,7.1,9.4,1.41,6.25,5.01,264,1007.4,13.4,16.7,6.9,99,99
2012,12,14,3,50,280,8.2,9.9,1.51,6.25,5.02,262,1007.2,13.4,16.7,7.1,99,99
2012,12,14,4,50,288,7.5,9.2,1.42,6.25,5.03,257,1007.5,13.3,16.7,6.8,99,99
2012,12,14,5,50,298,7.3,8.4,1.51,6.67,5.11,261,1007.6,13.2,16.6,6.8,99,99
2012,12,14,6,50,283,6.9,8.8,1.35,5.56,5.07,263,1007.6,13.2,16.6,7.2,99,99
2012,12,14,7,50,289,6.2,7.6,1.25,5.56,5.11,266,1007.7,13.1,16.6,6.2,99,99
2012,12,14,8,50,291,6.9,8.8,1.25,6.67,5.19,262,1007.6,12.9,16.6,5.8,99,99
2012,12,14,9,50,289,5.3,6.8,1.21,7.14,5.18,254,1008,12.8,16.5,5.4,99,99
2012,12,14,10,50,297,5.1,6.4,1.31,5.88,5.28,269,1008.2,12.8,16.5,6,99,99
2012,12,14,11,50,273,5.2,6.7,1.37,6.67,5.39,273,1008.4,12.7,16.5,5.5,99,99
2012,12,14,12,50,296,4.8,6.8,1.29,6.25,5.36,268,1008.6,12.4,16.5,5.6,99,99
2012,12,14,13,50,287,6,8.2,1.44,6.25,5.46,264,1009.3,12.6,16.5,5.3,99,99
